place,place_short,placeLabel,location,osm,gnd,topostext,pleiades,oclc,getty,dare,arachne,archinform,mibact,iccd,iccdcf,geonames,inception,wikimedia,wikipedia
http://www.wikidata.org/entity/Q5063707,Q5063707,cappella Cerasi,Point(12.476655555 41.911502777),,,,,,,,,,,,,,1606-01-01T00:00:00Z,Santa Maria del Popolo (Rome) - Cappella Cerasi,https://it.wikipedia.org/wiki/Cappella_Cerasi
http://www.wikidata.org/entity/Q5465141,Q5465141,Fontana di piazza Nicosia,Point(12.474625 41.90308333),,,,,,,,,,,,,,,Fontana del Trullo (Rome),https://it.wikipedia.org/wiki/Fontana_del_Trullo
http://www.wikidata.org/entity/Q6786490,Q6786490,Mater admirabilis,Point(12.483668167 41.906400303),,,,,,,,,,,,,,1844-01-01T00:00:00Z,Mater admirabilis,https://it.wikipedia.org/wiki/Mater_admirabilis
http://www.wikidata.org/entity/Q6815569,Q6815569,Memoria a Maria Raggi,Point(12.4783 41.898),,,,,,,,,,,,,,1647-01-01T00:00:00Z,Memorial of Maria Raggi,https://it.wikipedia.org/wiki/Memoria_a_Maria_Raggi
http://www.wikidata.org/entity/Q7126977,Q7126977,Palazzo Bolognetti-Torlonia,Point(12.48311111 41.89647222),,,,,,,,,,,,,,,Palazzo Bolognetti-Torlonia,https://it.wikipedia.org/wiki/Palazzo_Bolognetti-Torlonia
http://www.wikidata.org/entity/Q7126985,Q7126985,Palazzo Della Porta Negroni Caffarelli,Point(12.479982 41.905227),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Palazzo_Della_Porta_Negroni_Caffarelli
http://www.wikidata.org/entity/Q7128846,Q7128846,Palus Caprae,Point(12.47666667 41.89833333),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Palus_Caprae
http://www.wikidata.org/entity/Q951184,Q951184,Pontificio Istituto Biblico,Point(12.483665 41.898785),,1004896-0,,,,,,,,,,,,1909-01-01T00:00:00Z,Pontifical Biblical Institute,https://it.wikipedia.org/wiki/Pontificio_Istituto_Biblico
http://www.wikidata.org/entity/Q958299,Q958299,via del Corso,Point(12.478272222 41.906027777),,4605519-8,,,,,,,,,,,6953998,,Via del Corso (Rome),https://it.wikipedia.org/wiki/Via_del_Corso_(Roma)
http://www.wikidata.org/entity/Q959650,Q959650,Casa di Goethe,Point(12.477078 41.90897),,,,,,,,,,101518,,,,1997-01-01T00:00:00Z,Casa di Goethe,https://it.wikipedia.org/wiki/Casa_di_Goethe
http://www.wikidata.org/entity/Q959650,Q959650,Casa di Goethe,Point(12.477192 41.90901),,,,,,,,,,101518,,,,1997-01-01T00:00:00Z,Casa di Goethe,https://it.wikipedia.org/wiki/Casa_di_Goethe
http://www.wikidata.org/entity/Q972881,Q972881,chiesa di San Marcello al Corso,Point(12.481761111 41.898680555),,4458806-9,,,,,,,7896,,15434,1467362908114,,,San Marcello al Corso (Rome),https://it.wikipedia.org/wiki/Chiesa_di_San_Marcello_al_Corso
http://www.wikidata.org/entity/Q972881,Q972881,chiesa di San Marcello al Corso,Point(12.481567 41.898799),,4458806-9,,,,,,,7896,,15434,1467362908114,,,San Marcello al Corso (Rome),https://it.wikipedia.org/wiki/Chiesa_di_San_Marcello_al_Corso
http://www.wikidata.org/entity/Q972938,Q972938,Pontificia accademia ecclesiastica,Point(12.47722222 41.89805556),,,,,,,,,,,,,,1701-01-01T00:00:00Z,Pontifical Ecclesiastical Academy,https://it.wikipedia.org/wiki/Pontificia_accademia_ecclesiastica
http://www.wikidata.org/entity/Q1025466,Q1025466,cesaricidio,Point(12.47694444 41.89527778),,,,,,,,,,,,,,,Death of Julius Caesar,https://it.wikipedia.org/wiki/Cesaricidio
http://www.wikidata.org/entity/Q1031426,Q1031426,Campo Marzio,Point(12.4770297 41.9084584),5452743,,,,,,,,,,,,3180944,1300-01-01T00:00:00Z,Rione IV - Campo Marzio,https://it.wikipedia.org/wiki/Campo_Marzio
http://www.wikidata.org/entity/Q1032122,Q1032122,via dei Condotti,Point(12.48046 41.90515),,4220179-2,,,,,,,,,,,6954045,,Via dei Condotti,https://it.wikipedia.org/wiki/Via_dei_Condotti
http://www.wikidata.org/entity/Q1056799,Q1056799,Palazzo Wedekind,Point(12.479477707 41.900859615),,7678470-8,,,,,,,,,,,,,Palazzo Wedekind (Rome),https://it.wikipedia.org/wiki/Palazzo_Wedekind
http://www.wikidata.org/entity/Q1060690,Q1060690,via Margutta,Point(12.4792 41.9089),,,,,,,,,,,,,,,Via Margutta (Rome),https://it.wikipedia.org/wiki/Via_Margutta
http://www.wikidata.org/entity/Q1083422,Q1083422,Santa Chiara a Vigna Clara,Point(12.4765 41.8975),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Santa_Chiara_a_Vigna_Clara_(titolo_cardinalizio)
http://www.wikidata.org/entity/Q1085738,Q1085738,Babuino,Point(12.479643 41.907771),,,,,,,,,,,,,,1581-01-01T00:00:00Z,Fontana del Babbuino (Rome),https://it.wikipedia.org/wiki/Babuino
http://www.wikidata.org/entity/Q1098370,Q1098370,Arco di Claudio,Point(12.48109722 41.89931667),,,,,,,,,,,,,,,Arch of Claudius (Rome),https://it.wikipedia.org/wiki/Arco_di_Claudio
http://www.wikidata.org/entity/Q1106186,Q1106186,chiesa dei Santi Bartolomeo e Alessandro dei Bergamaschi,Point(12.48 41.900555555),,,,,,,,,,,,,,,Santi Bartolomeo e Alessandro (Rome),https://it.wikipedia.org/wiki/Chiesa_dei_Santi_Bartolomeo_e_Alessandro_dei_Bergamaschi
http://www.wikidata.org/entity/Q1107945,Q1107945,basilica di Sant'Eustachio,Point(12.475756397 41.898490381),,,,,,,,,,,,1467351554344,,0701-01-01T00:00:00Z,Sant'Eustachio (Rome),https://it.wikipedia.org/wiki/Basilica_di_Sant%27Eustachio
http://www.wikidata.org/entity/Q1109934,Q1109934,Teatro Valle,Point(12.475 41.8975),,,,,,,,,,,15790,,,,Teatro Valle (Rome),https://it.wikipedia.org/wiki/Teatro_Valle
http://www.wikidata.org/entity/Q1110986,Q1110986,Colonna,Point(12.477777777 41.902222222),5452709,,,,,,,,,,,,,1300-01-01T00:00:00Z,Rione III - Colonna,https://it.wikipedia.org/wiki/Colonna_(rione_di_Roma)
http://www.wikidata.org/entity/Q1114231,Q1114231,fontana della Barcaccia,Point(12.482212 41.905806),,7687818-1,,,,,,,,,15652,,,1629-01-01T00:00:00Z,Fontana della Barcaccia (Rome),https://it.wikipedia.org/wiki/Fontana_della_Barcaccia
http://www.wikidata.org/entity/Q1115154,Q1115154,Madama Lucrezia,Point(12.48166667 41.89583333),,,,,,,,,,,,,,,Madama Lucrezia (Rome),https://it.wikipedia.org/wiki/Madama_Lucrezia
http://www.wikidata.org/entity/Q1120890,Q1120890,piazza Sant'Ignazio,Point(12.47965 41.89931),,,,,,,,,,,,,,,Piazza di Sant'Ignazio (Rome),https://it.wikipedia.org/wiki/Piazza_Sant%27Ignazio
http://www.wikidata.org/entity/Q1123879,Q1123879,Palazzo Venezia,Point(12.4815 41.8962),,,,,,,,,7656,,,1467318206676,8015145,,Palazzo Venezia (Rome),https://it.wikipedia.org/wiki/Palazzo_Venezia
http://www.wikidata.org/entity/Q1133966,Q1133966,Keats-Shelley Memorial House,Point(12.482614 41.905756),,1024635-6,,,,,,,,101581,,,,1909-01-01T00:00:00Z,Keats-Shelley Museum (Rome),https://it.wikipedia.org/wiki/Keats-Shelley_Memorial_House
http://www.wikidata.org/entity/Q1134284,Q1134284,chiesa di Santa Caterina dei Funari,Point(12.478552777 41.893897222),,4735860-9,,,,,,,,,15371,,,1564-01-01T00:00:00Z,Santa Caterina dei Funari (Rome),https://it.wikipedia.org/wiki/Chiesa_di_Santa_Caterina_dei_Funari
http://www.wikidata.org/entity/Q1143123,Q1143123,chiesa di San Giuliano dei Fiamminghi,Point(12.475755852 41.895966066),,7717956-0,,,,,,,,,,1467308399435,,1675-01-01T00:00:00Z,San Giuliano dei Fiamminghi (Rome),https://it.wikipedia.org/wiki/Chiesa_di_San_Giuliano_dei_Fiamminghi
http://www.wikidata.org/entity/Q1165017,Q1165017,chiesa dei Santi Claudio e Andrea dei Borgognoni,Point(12.48152778 41.90230556),,7599820-8,,,,,,,,,,,,1731-01-01T00:00:00Z,Santi Andrea e Claudio dei Borgognoni (Rome),https://it.wikipedia.org/wiki/Chiesa_dei_Santi_Claudio_e_Andrea_dei_Borgognoni
http://www.wikidata.org/entity/Q1165020,Q1165020,oratorio del Crocifisso,Point(12.48198611 41.89961111),,,,,,,,,,,,,,1562-01-01T00:00:00Z,Oratorio del Santissimo Crocifisso (Rome),https://it.wikipedia.org/wiki/Oratorio_del_Crocifisso
http://www.wikidata.org/entity/Q1203458,Q1203458,Galleria Doria Pamphilj,Point(12.481562 41.897985),,10007120-X,,,,,,,,101528,,,8015143,,Galleria Doria Pamphilj (Rome),https://it.wikipedia.org/wiki/Galleria_Doria_Pamphilj
http://www.wikidata.org/entity/Q1203458,Q1203458,Galleria Doria Pamphilj,Point(12.481639 41.897915),,10007120-X,,,,,,,,101528,,,8015143,,Galleria Doria Pamphilj (Rome),https://it.wikipedia.org/wiki/Galleria_Doria_Pamphilj
http://www.wikidata.org/entity/Q1203458,Q1203458,Galleria Doria Pamphilj,Point(12.481145 41.897669),,10007120-X,,,,,,,,101528,,,8015143,,Galleria Doria Pamphilj (Rome),https://it.wikipedia.org/wiki/Galleria_Doria_Pamphilj
http://www.wikidata.org/entity/Q1277188,Q1277188,Palazzetto Zuccari,Point(12.48388889 41.90566667),,,,,,,,,,,,,,1590-01-01T00:00:00Z,"Palazzo Zuccari, Rome",https://it.wikipedia.org/wiki/Palazzetto_Zuccari
http://www.wikidata.org/entity/Q1324617,Q1324617,chiesa di Sant'Ivo alla Sapienza,Point(12.474734 41.898221),,4260128-9,,,,,,,7451,,,,,2100-01-01T00:00:00Z,Sant'Ivo alla Sapienza (Rome),https://it.wikipedia.org/wiki/Chiesa_di_Sant%27Ivo_alla_Sapienza
http://www.wikidata.org/entity/Q1324944,Q1324944,Palazzo Mattei di Giove,Point(12.47822222 41.89402778),,4224558-8,,,,,,,,,,,,,Palazzo Mattei di Giove (Rome),https://it.wikipedia.org/wiki/Palazzo_Mattei_di_Giove
http://www.wikidata.org/entity/Q63785,Q63785,piazza Colonna,Point(12.479917 41.901056),,7678473-3,,,,,,,,,,,8378875,,Piazza Colonna (Rome),https://it.wikipedia.org/wiki/Piazza_Colonna
http://www.wikidata.org/entity/Q1241701,Q1241701,Spagna,Point(12.482916 41.906456),,,,,,,,,,,,,,1970-01-01T00:00:00Z,Metropolitana di Roma linea A - Spagna,https://it.wikipedia.org/wiki/Spagna_(metropolitana_di_Roma)
http://www.wikidata.org/entity/Q1266234,Q1266234,basilica Ulpia,Point(12.484572 41.895556),,7745982-9,419125BBUl,629324739,,,,2100303,,,,,,,Basilica Ulpia (Rome),https://it.wikipedia.org/wiki/Basilica_Ulpia
http://www.wikidata.org/entity/Q1229008,Q1229008,chiesa della Trinità dei Monti,Point(12.48364 41.905917),,4698300-4,,,,,,,10076,,,1467307967198,,1502-01-01T00:00:00Z,Trinità dei Monti (Rome),https://it.wikipedia.org/wiki/Chiesa_della_Trinit%C3%A0_dei_Monti
http://www.wikidata.org/entity/Q1233638,Q1233638,Orologio di Augusto,Point(12.478611111 41.900555555),,4224567-9,419125ASoA,986274170,,,,,,,,,,,Horologium Augusti,https://it.wikipedia.org/wiki/Orologio_di_Augusto
http://www.wikidata.org/entity/Q192784,Q192784,Colonna Traiana,Point(12.484166666 41.895833333),,4076814-4,419125ACTr,783489695,,,,,,,,,,0113-01-01T00:00:00Z,Trajan's Column,https://it.wikipedia.org/wiki/Colonna_Traiana
http://www.wikidata.org/entity/Q211295,Q211295,Foro di Traiano,Point(12.485869 41.895417),,4436834-3,,,,,,,10044,,15671,,,,Trajan's Forum (Rome),https://it.wikipedia.org/wiki/Foro_di_Traiano
http://www.wikidata.org/entity/Q216568,Q216568,Fori Imperiali,Point(12.48555556 41.89444444),,,,,,,,,,,,,,,Forums of Rome,https://it.wikipedia.org/wiki/Fori_Imperiali
http://www.wikidata.org/entity/Q242053,Q242053,chiesa di Sant'Atanasio,Point(12.479437 41.907886),,4583454-4,,,,,,,81694,,,1467349879266,,1580-01-01T00:00:00Z,Sant'Atanasio (Rome),https://it.wikipedia.org/wiki/Chiesa_di_Sant%27Atanasio_(Roma)
http://www.wikidata.org/entity/Q242839,Q242839,Campo Marzio,Point(12.47722222 41.89777778),,4345492-6,419125SCMa,422863,,,,,,,,,3180944,,Campus Martius,https://it.wikipedia.org/wiki/Campo_Marzio_(antichit%C3%A0)
http://www.wikidata.org/entity/Q1530830,Q1530830,Museo kircheriano,Point(12.48455833 41.89894722),,1706315-2,,,,,,,,,,,,1651-01-01T00:00:00Z,Kircher Collection,https://it.wikipedia.org/wiki/Museo_kircheriano
http://www.wikidata.org/entity/Q1541068,Q1541068,largo di Torre Argentina,Point(12.47694 41.89528),,4224554-0,,967215409,,,,,,,,,8504670,,Largo di Torre Argentina,https://it.wikipedia.org/wiki/Largo_di_Torre_Argentina
http://www.wikidata.org/entity/Q1552500,Q1552500,chiesa di Santa Maria in Aquiro,Point(12.478080555 41.899963888),,4461202-3,,,,,,,,,15439,,,1774-01-01T00:00:00Z,Santa Maria in Aquiro (Rome),https://it.wikipedia.org/wiki/Chiesa_di_Santa_Maria_in_Aquiro
http://www.wikidata.org/entity/Q1584104,Q1584104,Trevi,Point(12.485952 41.902773),5452710,4458842-2,,,,,,,,,,,6545158,1300-01-01T00:00:00Z,Rione II - Trevi,https://it.wikipedia.org/wiki/Trevi_(rione_di_Roma)
http://www.wikidata.org/entity/Q1608940,Q1608940,Galleria Alberto Sordi,Point(12.4812 41.90105556),,,,,,,,,,,,,,1922-01-01T00:00:00Z,Galleria Alberto Sordi (Rome),https://it.wikipedia.org/wiki/Galleria_Alberto_Sordi
http://www.wikidata.org/entity/Q1615030,Q1615030,Porta Fontinalis,Point(12.4843 41.894),,,,54214303,,,,,,,,,,,,https://it.wikipedia.org/wiki/Porta_Fontinalis
http://www.wikidata.org/entity/Q1625428,Q1625428,chiesa di San Silvestro in Capite,Point(12.480638888 41.903111111),,7600039-4,,,,,,,,,15521,,,0701-01-01T00:00:00Z,San Silvestro in Capite (Rome),https://it.wikipedia.org/wiki/Chiesa_di_San_Silvestro_in_Capite
http://www.wikidata.org/entity/Q1631620,Q1631620,basilica dei Santi Ambrogio e Carlo al Corso,Point(12.477916666 41.905369444),,4779215-2,,,,,,,4955,,,1467370893351,,1612-01-01T00:00:00Z,San Carlo al Corso (Rome),https://it.wikipedia.org/wiki/Basilica_dei_Santi_Ambrogio_e_Carlo_al_Corso
http://www.wikidata.org/entity/Q1634609,Q1634609,Caso Moro,Point(12.47843 41.89427),,,,,,,,,,,,,,,Kidnapping of Aldo Moro,https://it.wikipedia.org/wiki/Caso_Moro
http://www.wikidata.org/entity/Q1643702,Q1643702,Pontificio Collegio Greco di Sant’Atanasio,Point(12.479447 41.908079),,,,,,,,,,,,,,1576-01-01T00:00:00Z,Pontifical Greek College of Saint Athanasius,https://it.wikipedia.org/wiki/Pontificio_collegio_greco_di_Sant%27Atanasio
http://www.wikidata.org/entity/Q1707479,Q1707479,Porta Ratumena,Point(12.48416667 41.895),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Porta_Ratumena
http://www.wikidata.org/entity/Q1760057,Q1760057,Porta del Popolo,Point(12.47597222 41.91152778),,7690902-5,419125FPFl,54214302,,,,,10036,,,,8015115,,Porta del Popolo (Rome),https://it.wikipedia.org/wiki/Porta_del_Popolo
http://www.wikidata.org/entity/Q1785234,Q1785234,chiesa di Santa Maria in Via,Point(12.481666666 41.901666666),,7718572-9,,,,,,,,,,1467350977555,,0901-01-01T00:00:00Z,Santa Maria in Via (Rome),https://it.wikipedia.org/wiki/Chiesa_di_Santa_Maria_in_Via
http://www.wikidata.org/entity/Q1809115,Q1809115,basilica di Santa Maria in Montesanto,Point(12.476424 41.910043),,4679497-9,,,,,,,9655,,15463,,,1679-01-01T00:00:00Z,Santa Maria in Montesanto (Rome),https://it.wikipedia.org/wiki/Basilica_di_Santa_Maria_in_Montesanto
http://www.wikidata.org/entity/Q1809794,Q1809794,basilica di Sant'Andrea delle Fratte,Point(12.483552777 41.903627777),,7599685-6,,,,,,,10022,,15345,1467350199634,,1662-01-01T00:00:00Z,Sant'Andrea delle Fratte,https://it.wikipedia.org/wiki/Basilica_di_Sant%27Andrea_delle_Fratte
http://www.wikidata.org/entity/Q1817386,Q1817386,chiesa di Santa Maria Maddalena,Point(12.476722222 41.900072222),,4478886-1,,,,,,,10936,,,,,1735-01-01T00:00:00Z,Santa Maria Maddalena (Rome),https://it.wikipedia.org/wiki/Chiesa_di_Santa_Maria_Maddalena_(Roma)
http://www.wikidata.org/entity/Q1844125,Q1844125,Basilica di Nettuno,Point(12.477052 41.898268),,,419125BBNp,,,,,,,,,,,,Basilica of Neptune (Rome),https://it.wikipedia.org/wiki/Basilica_di_Nettuno
http://www.wikidata.org/entity/Q1844125,Q1844125,Basilica di Nettuno,Point(12.476789 41.898235),,,419125BBNp,,,,,,,,,,,,Basilica of Neptune (Rome),https://it.wikipedia.org/wiki/Basilica_di_Nettuno
http://www.wikidata.org/entity/Q1844125,Q1844125,Basilica di Nettuno,Point(12.4769 41.8982),,,419125BBNp,,,,,,,,,,,,Basilica of Neptune (Rome),https://it.wikipedia.org/wiki/Basilica_di_Nettuno
http://www.wikidata.org/entity/Q1851903,Q1851903,Piazza Augusto Imperatore,Point(12.477 41.90528),,4539912-8,,,,,,,,,,,,1938-01-01T00:00:00Z,Piazza Augusto Imperatore (Rome),https://it.wikipedia.org/wiki/Piazza_Augusto_Imperatore
http://www.wikidata.org/entity/Q1856400,Q1856400,chiesa del Santissimo Nome di Maria al Foro Traiano,Point(12.484556 41.896139),,4825478-2,,,,,,,,,,1467347755839,,1751-01-01T00:00:00Z,Santissimo Nome di Maria (Rome),https://it.wikipedia.org/wiki/Chiesa_del_Santissimo_Nome_di_Maria_al_Foro_Traiano
http://www.wikidata.org/entity/Q1856400,Q1856400,chiesa del Santissimo Nome di Maria al Foro Traiano,Point(12.48461 41.895969),,4825478-2,,,,,,,,,,1467347755839,,1751-01-01T00:00:00Z,Santissimo Nome di Maria (Rome),https://it.wikipedia.org/wiki/Chiesa_del_Santissimo_Nome_di_Maria_al_Foro_Traiano
http://www.wikidata.org/entity/Q1857818,Q1857818,statua equestre di Traiano,Point(12.48513 41.89506),,,,,,,,,,,,,,,Equestrian statue of Trajan (Rome),https://it.wikipedia.org/wiki/Statua_equestre_di_Traiano
http://www.wikidata.org/entity/Q1890176,Q1890176,Terme di Nerone,Point(12.47583333 41.89872222),,,419125BTNe,,,,,,,,,,,,Baths of Nero,https://it.wikipedia.org/wiki/Terme_di_Nerone
http://www.wikidata.org/entity/Q1949772,Q1949772,piazza di Trevi,Point(12.48333 41.9009),,,,,,,,,,,,,,,Piazza di Trevi,https://it.wikipedia.org/wiki/Piazza_di_Trevi
http://www.wikidata.org/entity/Q1954305,Q1954305,Museo nazionale del Palazzo di Venezia,Point(12.48156667 41.89618333),,235535-8,,,,,,,,20255,,,,1916-01-01T00:00:00Z,Museo nazionale del Palazzo di Venezia,https://it.wikipedia.org/wiki/Museo_nazionale_del_Palazzo_di_Venezia
http://www.wikidata.org/entity/Q1954305,Q1954305,Museo nazionale del Palazzo di Venezia,Point(12.480234 41.896366),,235535-8,,,,,,,,20255,,,,1916-01-01T00:00:00Z,Museo nazionale del Palazzo di Venezia,https://it.wikipedia.org/wiki/Museo_nazionale_del_Palazzo_di_Venezia
http://www.wikidata.org/entity/Q1971299,Q1971299,Palazzo Colonna,Point(12.48421389 41.89763611),,7577503-7,,,,,,,,101527,,,8378877,,Palazzo Colonna (Rome),https://it.wikipedia.org/wiki/Palazzo_Colonna
http://www.wikidata.org/entity/Q1980093,Q1980093,Basilica Argentaria,Point(12.484411 41.894094),,,419125BBAr,,,,,,,,,,,,Basilica Argentaria,https://it.wikipedia.org/wiki/Basilica_Argentaria
http://www.wikidata.org/entity/Q2047436,Q2047436,Tomba del Milite Ignoto,Point(12.482945175 41.894902278),,,,,,,,,,,,,,,"Tomb of the Unknown Soldier, Vittoriano (Rome)",https://it.wikipedia.org/wiki/Milite_Ignoto_(Italia)
http://www.wikidata.org/entity/Q2047548,Q2047548,Palazzo Chigi,Point(12.47983579 41.901199019),,,,,,,,,,,15722,1467314086428,,1580-01-01T00:00:00Z,Palazzo Chigi (Rome),https://it.wikipedia.org/wiki/Palazzo_Chigi
http://www.wikidata.org/entity/Q2047605,Q2047605,Palazzo Ruspoli,Point(12.47869444 41.90416667),,,,,,,,,,,,,,,Palazzo Ruspoli (Rome),https://it.wikipedia.org/wiki/Palazzo_Ruspoli
http://www.wikidata.org/entity/Q2053650,Q2053650,Diribitorium di Agrippa,Point(12.478362 41.896368),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Diribitorium_di_Agrippa
http://www.wikidata.org/entity/Q2120401,Q2120401,Pontificio Seminario Francese,Point(12.4773 41.8977),,4831567-9,,,,,,,,,,,,1853-01-01T00:00:00Z,,https://it.wikipedia.org/wiki/Pontificio_Seminario_Francese
http://www.wikidata.org/entity/Q2122537,Q2122537,Tempio delle Ninfe,Point(12.47871667 41.89513611),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Tempio_delle_Ninfe
http://www.wikidata.org/entity/Q2157592,Q2157592,collegio Romano,Point(12.480611111 41.898722222),,,,,,,,,,,,1467377059339,,,Collegio romano (Rome),https://it.wikipedia.org/wiki/Collegio_Romano
http://www.wikidata.org/entity/Q2161112,Q2161112,San Biagio dell'Anello,Point(12.475 41.89466667),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/San_Biagio_dell%27Anello_(titolo_cardinalizio)
http://www.wikidata.org/entity/Q2182509,Q2182509,Cristo della Minerva,Point(12.47839611 41.89810806),,,,,,,,,,,,,,http://www.wikidata.org/.well-known/genid/0d71554a7d861c9376c2df08b6569f5d,Cristo Redentore by Michelangelo (Rome),https://it.wikipedia.org/wiki/Cristo_della_Minerva
http://www.wikidata.org/entity/Q3603141,Q3603141,Abate Luigi,Point(12.474555555 41.896055555),,,,,,,,,,,,,,,Abate Luigi (Rome),https://it.wikipedia.org/wiki/Abate_Luigi
http://www.wikidata.org/entity/Q3606475,Q3606475,Agenzia italiana del farmaco,Point(12.484227 41.902418),,16040123-9,,,,,,,,,,,,2003-01-01T00:00:00Z,Palazzo dell'AIFA (Rome),https://it.wikipedia.org/wiki/Agenzia_italiana_del_farmaco
http://www.wikidata.org/entity/Q3616668,Q3616668,Anfiteatro Correa,Point(12.4764 41.906),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Anfiteatro_Correa
http://www.wikidata.org/entity/Q3621783,Q3621783,Arco di Portogallo,Point(12.4796 41.9031),,,,,,,,,,,,,,,Arch of Portugal (Rome),https://it.wikipedia.org/wiki/Arco_di_Portogallo
http://www.wikidata.org/entity/Q3629036,Q3629036,Atrium Libertatis,Point(12.483805 41.895066),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Atrium_Libertatis
http://www.wikidata.org/entity/Q3639659,Q3639659,Biblioteca dell'Istituto dell'Enciclopedia Italiana,Point(12.47741111 41.89435278),,,,,,,,,,,,,,1925-01-01T00:00:00Z,,https://it.wikipedia.org/wiki/Biblioteca_dell%27Istituto_dell%27Enciclopedia_Italiana
http://www.wikidata.org/entity/Q3657325,Q3657325,cappella Basso della Rovere,Point(12.4765 41.9114),,,,,,,,,,,,,,,Santa Maria del Popolo (Rome) - Cappella Basso Della Rovere,https://it.wikipedia.org/wiki/Cappella_Basso_della_Rovere
http://www.wikidata.org/entity/Q3657331,Q3657331,cappella Bufalini,Point(12.48290556 41.89376944),,7547225-9,,,,,,,,,,,,1486-01-01T00:00:00Z,Santa Maria in Aracoeli (Rome) - Cappella Bufalini,https://it.wikipedia.org/wiki/Cappella_Bufalini
http://www.wikidata.org/entity/Q3657340,Q3657340,cappella Contarelli,Point(12.47472222 41.89944444),,,,,,,,,,,,,,1600-01-01T00:00:00Z,"Contarelli Chapel, San Luigi dei Francesi, Rome",https://it.wikipedia.org/wiki/Cappella_Contarelli
http://www.wikidata.org/entity/Q3657414,Q3657414,cappella del Presepio,Point(12.4763 41.9114),,,,,,,,,,,,,,,Santa Maria del Popolo (Rome) - Cappella Della Rovere,https://it.wikipedia.org/wiki/Cappella_del_Presepio
http://www.wikidata.org/entity/Q3657468,Q3657468,cappella della Madonna dell'Archetto,Point(12.4828 41.8989),,,,,,,,,,,15263,,,1851-01-01T00:00:00Z,Madonna dell'archetto (Rome),https://it.wikipedia.org/wiki/Cappella_della_Madonna_dell%27Archetto
http://www.wikidata.org/entity/Q3661787,Q3661787,Casina Valadier,Point(12.4797 41.9102),,,,,,,,,,,,,,,Casina Valadier,https://it.wikipedia.org/wiki/Casina_Valadier
http://www.wikidata.org/entity/Q3668215,Q3668215,chiesa dei Santi Giuseppe e Orsola,Point(12.478416666 41.906666666),,,,,,,,,,,,,,1684-01-01T00:00:00Z,Giuseppe e Orsola (Rome),https://it.wikipedia.org/wiki/Chiesa_dei_Santi_Giuseppe_e_Orsola
http://www.wikidata.org/entity/Q3668469,Q3668469,chiesa dei Santi Venanzio e Ansovino,Point(12.481111111 41.894694444),,,,,,,,,,,,,,,Santi Venanzio e Ansovino,https://it.wikipedia.org/wiki/Chiesa_dei_Santi_Venanzio_e_Ansovino
http://www.wikidata.org/entity/Q3668683,Q3668683,chiesa del Santissimo Sudario dei Piemontesi,Point(12.475637 41.896004),,,,,,,,,,,,,,1605-01-01T00:00:00Z,Chiesa del Santissimo Sudario dei Piemontesi (Rome),https://it.wikipedia.org/wiki/Chiesa_del_Santissimo_Sudario_dei_Piemontesi
http://www.wikidata.org/entity/Q3668073,Q3668073,chiesa dei Santi Angeli Custodi al Tritone,Point(12.484444444 41.9025),,,,,,,,,,,,,,1624-09-29T00:00:00Z,Santo Angelo Custode al Tritone,https://it.wikipedia.org/wiki/Chiesa_dei_Santi_Angeli_Custodi_al_Tritone
http://www.wikidata.org/entity/Q3668097,Q3668097,chiesa dei Santi Cecilia e Biagio,Point(12.476277777 41.903111111),,,,,,,,,,,,,,1729-01-01T00:00:00Z,Divino Amore a Campo Marzio (Rome),https://it.wikipedia.org/wiki/Chiesa_di_Santa_Maria_del_Divino_Amore_(Roma)
http://www.wikidata.org/entity/Q3668193,Q3668193,chiesa dei Santi Giorgio e Martiri inglesi,Point(12.4826 41.9066),,,,,,,,,,,,,,1885-01-01T00:00:00Z,San Giorgio e Martiri Inglesi,https://it.wikipedia.org/wiki/Chiesa_dei_Santi_Giorgio_e_Martiri_inglesi
http://www.wikidata.org/entity/Q3669123,Q3669123,chiesa della Resurrezione di Nostro Signore Gesù Cristo,Point(12.482252 41.907354),,,,,,,,,,,,,,1889-01-01T00:00:00Z,Resurrezione di Nostro Signore Gesù Cristo (Campo Marzio),"https://it.wikipedia.org/wiki/Chiesa_della_Resurrezione_di_Nostro_Signore_Ges%C3%B9_Cristo_(Roma,_Campo_Marzio)"
http://www.wikidata.org/entity/Q3669235,Q3669235,chiesa della Santissima Trinità della Missione,Point(12.478 41.901138888),,,,,,,,,,,,,,1642-01-01T00:00:00Z,Santissima Trinità della Missione,https://it.wikipedia.org/wiki/Chiesa_della_Santissima_Trinit%C3%A0_della_Missione
http://www.wikidata.org/entity/Q3669315,Q3669315,chiesa di Gesù Nazareno,Point(12.475519032 41.895267226),,,,,,,,,,,,,,1722-01-01T00:00:00Z,Gesù Nazareno,https://it.wikipedia.org/wiki/Chiesa_di_Ges%C3%B9_Nazareno_(Roma)
